IDs,Symbols,Mouse_FA_PE,Mouse_FA_E1_R1,Mouse_FA_E1_R2,Mouse_FA_E1_R3,Mouse_FA_E1_R4,Mouse_FA_E2_R1,Mouse_FA_E2_R2,Mouse_FA_E2_R3,Mouse_FA_E2_R4,Mouse_FA_E6_R1,Mouse_FA_E6_R2,Mouse_FA_E6_R3,Mouse_FA_E11_R1,Mouse_FA_E11_R2,Mouse_FA_E11_R3,Mouse_WT_PE,Mouse_WT_E1_R1,Mouse_WT_E1_R2,Mouse_WT_E1_R3,Mouse_WT_E1_R4,Mouse_WT_E2_R1,Mouse_WT_E2_R2,Mouse_WT_E2_R3,Mouse_WT_E2_R4,Mouse_WT_E6_R1,Mouse_WT_E6_R2,Mouse_WT_E6_R3,Mouse_WT_E6_R4,Mouse_WT_E11_R1,Mouse_WT_E11_R2,Mouse_WT_E11_R3,Mouse_WT_E11_R4
67201,Glod4,39.09109,37.20769,46.8407,19.7024,29.94384,39.6199,38.4543,21.29617,27.97982,37.2272,27.82645,29.57087,33.19881,13.616766,27.5031,40.4162,42.4866,27.38661,30.86782,29.0884,33.75442,21.77726,28.62102,23.27334,23.76471,24.346,21.748746,17.7317,27.81413,17.959714,29.83754,34.67093
67203,Nde1,63.29837,51.110453,39.878203,53.20007,52.50453,33.971221,28.60672,36.3593,38.86994,23.086412,26.55587,39.526476,44.44139,47.9359,43.420764,63.19196,33.725542,53.9187,50.21172,47.48192,57.469559,43.42644,57.37833,32.939911,48.00113,54.3761,75.709376,65.94831,38.54512,44.92764,39.53617,29.89739
67204,Eif2s2,361.116509,235.10524,269.3315,287.66877,257.9112,244.078253,227.687391,458.8172,356.56351,186.838939,284.345381,310.196723,222.965432,346.73707,235.856256,439.491726,435.7152,465.43457,415.03987,276.921677,417.369182,340.834708,546.77864,399.391436,575.39488,442.356972,646.20213,594.3939,775.52623,855.80383,611.34535,576.96817
67205,Utp11,95.2351,92.99,123.966,107.46,117.169,101.179,100.748,122.94,129.221,79.7076,138.583,96.205,105.15,174.479,123.041,77.9516,78.3099,96.5757,88.4227,79.012,91.1038,75.0772,67.3511,73.9727,103.981,94.6464,101.184,86.982,147.239,139.233,137.655,153.807
67207,Lsm1,11.702268,14.12538,15.11021,18.42493,22.19811,14.01545,10.174029,27.79036,29.02659,14.21634,23.56737,11.31569,14.77486,19.27204,10.976088,12.963422,9.423709,12.382419,13.877556,6.958072,14.38225,18.20437,11.08892,21.46392,28.03676,21.534297,16.748107,17.80776,23.18415,20.48627,19.38883,16.62757
67210,Gatad1,99.5257,118.0819,75.701,105.2534,87.2011,94.5676,81.2605,135.7337,75.8337,130.7285,88.6938,111.4765,112.8768,173.1504,156.8441,92.7231,118.4643,121.8482,105.5555,85.9491,129.2579,163.8973,156.9653,193.5904,143.6162,130.3118,127.0778,133.7788,113.2627,198.9451,163.3525,94.8957
67211,Armc10,52.83345,38.50174,24.415013,25.51498,24.46033,19.501518,17.263685,23.43204,16.379948,17.6183424,19.9768,23.37173,14.911569,19.25692,19.306003,36.33493,28.63936,33.528622,29.630716,22.031668,30.065759,32.752514,36.11643,40.974867,38.80888,41.35444,37.41561,49.503137,18.964179,31.20425,18.817995,15.776941
67212,Mrpl55,29.5267513,27.24842,35.246898,41.700506,40.76263,23.45671,19.36375,29.32249,48.593486,9.452947,25.02422,10.03158,16.032091,26.99154,23.388961,13.122765,20.065946,33.023602,26.565962,27.033033,41.61721,24.120506,27.815964,31.0636863,47.05604,35.14415,43.898716,24.12659,41.46754,27.771448,23.299743,27.46145
67213,Cmtm6,50.9911,37.6354,28.1665,34.2606,33.4498,24.2355,21.1205,25.6291,20.5081,29.4011,18.9569,27.1103,30.5553,28.4686,33.9129,37.5576,29.8826,35.5584,37.1464,27.06,31.9543,37.5826,32.6659,30.0111,22.2998,28.9231,36.12,26.8158,19.922,27.2734,22.5934,11.895
67216,Mboat2,8.465314,9.875518506,6.777996,6.357918,7.636638,8.067414,8.1898564,10.2862025,6.709211,6.261348,10.851031,11.032814,2.357087,3.543302,7.364933,12.860731,18.83142,15.372681,16.346193,12.345402,17.172788,6.532787,22.128064,5.725442,11.729383,14.564363,11.621638,14.28324,8.26335,15.479899,9.326576,2.379502
67217,L3hypdh,1.01557,1.726026,2.933972,2.647961,3.800653,4.47983,3.839021,3.209613,3.596984,0.986252,3.095817,2.149611,1.753389,3.166772,3.136778,0.766689,0.668936,0.4064007,0.579326,0.0938485,0.41954,0.573901,0.108181,0.132993,1.25955,1.764414,0.386671,1.17856,3.76797,1.8955864,3.323811,2.53188
67219,Med18,6.98415,9.26349,7.27046,11.9553,9.88692,9.54762,7.56678,13.4038,7.4899,11.031,8.37724,12.321,14.8226,21.7281,13.9285,11.6113,5.5334,7.13511,6.58382,3.00551,6.30769,10.4521,9.35154,7.92926,8.96361,9.18431,10.4728,17.2314,15.0891,16.6534,21.8363,15.6621
67220,Plekho1,9.51898,29.9122,32.0318,41.1224,41.5828,46.5063,34.1322,39.448,37.1831,46.0327,64.7317,82.4332,36.1518,47.6995,37.9529,2.23529,3.22336,4.9528,6.1636,7.18084,7.8771,9.26611,6.56582,16.2799,39.8854,23.3076,6.05745,15.277,34.7704,35.7771,40.4039,29.8924
67222,Srfbp1,20.4418,27.8344,33.58,30.1158,27.6561,30.6898,39.5309,25.8948,24.594,15.5658,17.3534,29.194,14.4895,21.3344,20.1991,33.5646,22.1089,23.9819,24.5824,17.3262,17.1243,17.8916,17.8771,19.5371,25.5191,26.643,24.0763,24.3226,15.6216,20.8928,10.3935,18.4089
67223,Rrp15,25.89,20.8894,21.4201,57.9391,38.7024,20.0453,15.9768,33.1388,32.368,13.9991,19.229,16.7175,22.7989,30.7645,31.2944,40.7172,13.0059,48.7146,34.0591,23.0895,40.2857,42.2859,21.8568,20.3656,61.1449,60.0874,49.0215,62.536,25.9504,33.2855,14.7725,12.4531
67224,Med29,10.0086,11.731,12.545,19.8495,20.5329,13.129,12.3564,21.0144,18.1515,10.6129,26.4722,10.1817,16.588,31.993,12.6443,8.5699,8.5281,9.76236,11.3294,16.8936,17.1792,14.5754,13.6813,15.7411,21.3678,22.4303,18.7398,17.7569,17.4697,18.654,17.8078,16.7518
67225,Rnpc3,5.883567,5.6668961,5.286295,8.340423,6.613961,5.716533,3.5989531,7.8674089,5.775023,4.468282585,7.111225,6.221983,6.7913982,8.106637007,7.24806912,5.745904,7.1722589,9.139624034,7.36471,2.5014548,7.74131076,9.311434601,6.0812808,6.0094495,11.401576,10.1019643,9.046201,10.294946,8.212595,12.239313,9.31199,4.944094
67226,Tmem19,25.33269,17.58497,15.01072,21.06794,17.73134,15.253832,10.420224,16.13852,14.29768,20.248553,14.547637,10.93428,19.370922,16.70058,18.38994,7.72869,10.823449,9.35202,11.988,11.860253,13.61189,14.98441,17.48575,31.29388,11.421084,11.7393,16.459129,13.098686,11.270466,17.00239,12.08008153,9.162363
67228,Dph7,1.37281,4.251719,3.646341,4.14731,3.783911,2.853169,1.735235,2.713409,2.834921,2.036007,3.184736,2.48588,3.911916,2.307482,3.035746,2.3762868,1.593094,3.708774,3.879768,1.8951127,3.5525245,3.728074,1.079841,1.291687,2.883235,2.651851,1.7753,2.948888,2.3913856,2.103638,2.367183,2.161262
67229,Prpf18,19.4949,16.2884,14.3313,18.4586,15.7351,12.7368,10.0295,17.0228,13.3623,22.5148,16.1611,13.6345,24.7926,24.8012,17.9928,14.0594,13.9172,14.5816,13.274,12.6348,15.8163,17.9121,17.6428,15.7035,18.281,16.2714,17.0746,20.7932,12.2554,21.2567,18.4818,12.2352
67230,Zfp329,0.91357,1.03386,0.890752,1.622494,1.49391,0.814981,0.495402,1.51806,1.178698,0.901409,1.3881179,0.965374,1.2182,1.26022,1.250827,0.47632,0.534387,0.95955,0.67613,0.394364,0.8083572,1.001722,1.01655,0.891589,1.54385,1.67526,1.382458,1.77834,1.63274,2.81329,2.22862,1.837672
67231,Tbc1d20,60.819688,57.9667,36.884444,51.95187,40.02652,46.28722,48.73905,37.707807,28.637333,75.15071,33.20943,70.00187,53.45631,43.997876,52.61503,85.98499,62.30256,66.61113,55.39297,37.56152,73.88752,69.21789,71.351156,66.38887,52.60144,62.24865,80.063135,70.54942,38.105,66.38044,43.67318,43.37045
67235,Zkscan14,3.8102,4.91808,5.60661,2.55251,3.50705,4.68614,2.84248,2.7388,3.40141,8.11009,6.3063,3.84482,4.82412,4.56649,5.67693,3.4555,4.30111,3.0724,2.78081,5.17351,2.83617,2.49387,3.84723,3.48272,1.6474,1.39252,2.88006,1.74474,3.31426,2.95183,6.93516,5.59625
67236,Cinp,32.0162,36.2239,38.506992,53.77918,53.14749,26.85581,36.084823,43.00339,60.17065,21.36884,25.79144,22.51409,35.765538,44.731107,39.73977,33.159108,28.819466,46.42177,39.59936,25.7793,48.9121,35.5913,55.754925,29.29679,76.50487,59.17268,58.42618,62.84394,68.42596,41.44732,56.65725,48.45493
67238,Fam220a,25.48252,28.73,23.68418,29.8452,29.44586,23.17417,22.43836,42.0737,22.09936,77.2723,46.8894,45.5085,54.074,49.8187,61.6407,24.81598,27.39623,24.68331,25.69227,20.70644,29.5583,35.34562,26.06913,37.8972,39.8459,37.6305,31.923,32.7248,33.9913,57.0011,56.2592,66.9343
67239,Rpf2,30.90873,23.402762,25.296356,49.95571,37.47617,21.518511,18.416182,47.259,53.41736,12.804712,30.60659,17.30088,22.655353,43.074364,22.866446,24.487468,19.865542,36.624552,32.217851,16.3910116,39.625457,36.077858,25.903885,32.79741,72.4334,55.91131,40.536773,63.540805,45.82938,39.93333,26.43626,21.739475
67241,Smc6,24.362186,23.66127,15.96194,25.39654,17.55722,17.223844,14.705019,28.632642,15.85705,17.46363,14.91866,31.83472,32.41401,28.94754,42.16266,18.895868,17.42311,26.5923,21.29531,13.766707,24.39517,27.74027,30.695696,17.48513,31.13383,27.51286,27.533134,37.411496,33.42588,42.57131,29.60599,17.36933
67242,Gemin6,14.1553,9.55721,10.18431,24.83207,20.26395,7.97652,5.84838,21.44827,22.39419,7.78628,11.87785,8.7943,20.67576,19.75627,21.96485,5.73561,4.544497,14.38124,11.8294,4.062356,18.20211,17.9673,12.102,11.16868,30.93537,28.11688,21.49736,26.29561,26.59737,30.01047,14.85932,10.21822
67245,Peli1,26.4865637,19.13571,15.00691,18.5548073,17.657149,17.08125,16.0548864,23.83521,15.184993,25.73545224,11.1011063,18.170949,17.4353902,24.6090472,17.2519094,32.4916843,16.5127472,29.6441699,16.1401809,11.2621854,18.2116265,18.4573204,18.7725439,17.472229,24.618869,19.366463,23.3136002,30.824225,17.8177619,28.103901,26.790081,15.822702
67246,2810474O19Rik,14.66721,22.630134,14.784933,20.52962,19.154744,17.697945,9.437048,18.398012,16.232002,18.59717,20.895091,20.920345,25.09381,24.58193,17.019226,9.487925,6.405877418,8.294122,8.129864868,6.248419,8.427269,10.958457,9.355672,11.566682,11.277869,9.08717,7.443008,12.03158,10.63802,17.20629,21.32816,17.200107
67247,02-mar,48.70196,48.330338,54.309781,53.524142,43.269094,50.589954,48.118223,33.057405,37.228456,54.042323,29.520998,39.767634,39.731506,31.395593,38.587783,64.0072114,57.15846,62.4697877,52.107011,54.82532,47.112207,52.814929,49.805088,53.092564,41.043861,41.168072,59.821464,50.628835,41.796865,28.268488,35.483684,30.23381
67248,Rpl39,1590.98,2012.62,3033.72,2107.11,2849.31,2855.36,4001.14,2578.72,3203.49,1837.09,2671.94,2089.4,1980.25,1684.73,1696.34,1875.64,2311.9,1469.49,1602.78,1335.39,1711.19,1332.01,1927.23,2617.21,2391.43,1929.11,1600.35,1473.4,2429.52,1813.4,2465.15,2848.39
67249,Tbc1d19,6.615658,4.31393,6.03484,8.37016,9.536738,6.273691,5.059765,10.677885,7.10212,8.19544,6.149576,4.09478,9.5495,6.728896,9.254261,5.02266,4.57451,5.70718,5.69695,4.4477,7.488599,4.995262,6.726396,9.23469,11.225083,9.305795,8.220759,7.90776,9.908213,15.81312,6.993119,5.69352
67252,Cap2,0.0177929,0,0,0.0403941,0.0379477,0.0441859,0,0,0,0,0,0.0428315,0,0.0375124,0,0,0.0163756,0,0.0450362,0,0,0.0194296,0.0557176,0,0,0,0.0369131,0.0374052,0,0,0,0.0159582
67254,2900011O08Rik,0,0,0,0.0271954,0.126241,0,0,0,0,0.0263193,0.0487347,0,0,0.0251636,0.0441065,0,0,0,0.0606018,0,0,0,0,0,0.0510355,0.0259534,0,0.0501613,0,0,0,0
67255,Zfp422,4.4346283,3.9896,2.764565,5.685944,7.1570674,3.099093,2.695794,3.103831,4.4417,1.49194,1.70153,1.47018,1.06345,1.38998,1.437560007,4.0430292,2.473695,5.787507,4.210787,1.83968,5.068453,3.233967,2.899612,1.635272,4.5758603,6.882,4.129187,5.0255022,1.960289,1.51141,0.901338,1.10079
67260,Cers4,0.397877,0.389427,0.955139,0.300844,1.26041,0.0976767,0.351933,0.0746531,0.464802,0.0161642,0.0448215,0.0350106,0.0187443,0.0936357,0,0.241706,0.0538034,0.0869471,0.0993353,0.026567,0.0407399,0,0.0307542,0,0.0157133,0.0959139,0.0153209,0.0769146,0.0132152,0.117466,0.0161511,0.116307
67261,2900005J15Rik,0.170614,0.172577,0.0504278,0.032204,0.119458,0.0468904,0.0672975,0.024614,0.070263,0.124689,0.117881,0.0336266,0.0361637,0.0595144,0.104436,0.0298787,0,0,0.0716584,0.0254906,0.0786187,0,0.0294154,0,0.035838,0,0.149358,0.0298566,0.180202,0.278626,0.217228,0.105847
67263,Zswim6,6.9531,7.760894,5.102868,6.076201,4.9348766,6.99975,4.748751,7.275968,3.643779,9.304296,6.87521,7.78526,7.25368,10.263539,6.68606,8.06557,8.68417,6.03505,5.631491,1.6287232,5.99681,4.46685,6.1176071,6.47074,4.91205,5.20762,7.639082,5.099116,7.011782,12.833369,12.264689,6.551067
67264,Ndufb8,296.008039,267.48869,421.77826,427.8146,528.44064,347.30145,362.96002,404.43661,517.24214,208.82895,349.36038,281.29856,312.0537,300.90241,264.95922,284.536779,301.442402,308.19453,286.75783,271.33274,357.25305,266.59204,304.61375,326.43253,498.66272,374.76989,314.05655,391.25544,557.57422,422.60982,454.59655,567.72157
67266,Fam69a,7.53236,6.6946,9.4531,10.6406,14.4695,10.0645,8.35066,12.4043,14.9078,7.14391,5.64325,7.86386,5.61691,4.88474,8.53232,1.96478,2.67264,3.67612,2.84284,2.00367,6.12419,4.27507,5.80413,10.9118,8.63835,9.88378,5.7186,5.43478,10.7923,14.2908,4.99855,3.68959
67267,Uqcc2,459.024,512.289,711.644,601.75,759.719,617.162,624.149,732.318,1007.96,346.039,709.07,503.665,512.779,665.655,435.836,436.447,534.041,391.367,408.664,594.764,498.497,476.079,402.105,622.262,870.022,546.078,422.186,361.548,992.206,625.684,559.94,960.937
67268,Myl12a,525.46,336.705,409.512,399.32,444.866,472.096,511.684,360.684,371.768,336.876,433.875,400.987,377.999,330.725,531.315,556.064,391.235,385.818,373.343,253.222,403.957,396.031,322.285,362.053,461.954,442.282,346.377,344.813,407.694,292.922,334.941,338.92
67269,Agtpbp1,7.021724,10.9474057,6.451961,12.2533033,12.504429,11.1509786,7.391163,11.1342275,9.022147,13.8672542,8.889522,16.972885,14.306552,18.643554,18.56971,4.347138,9.916901,5.3622127,4.2329149,3.662751925,7.721691,14.0583498,11.9969011,15.0918753,10.2601832,11.330033,12.7516038,12.457942,13.065852,14.82591,16.722902,13.08173
67270,Mrpl42,139.186391,157.329934,190.442824,230.41703,194.58109,161.036403,178.982004,197.317888,268.229643,74.027131,108.63813,105.499593,111.588517,143.668341,103.419532,118.859606,168.201092,177.006752,156.14636,112.825075,205.985503,230.563099,170.439617,190.974621,371.85387,258.455086,209.984179,249.65889,229.16106,170.82199,141.098958,163.523406
67272,Cmtm5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67273,Ndufa10,105.352,105.379,98.7953,114.193,95.1318,91.1299,105.059,88.1581,86.1654,84.2035,84.5438,81.7731,104.13,86.1247,104.833,127.084,111.926,110.836,97.5769,127.013,98.361,91.1236,99.3226,81.572,95.486,100.082,111.308,101.888,80.2798,98.9664,77.2357,84.4211
67276,Eri1,24.0638,27.5673,19.0858,29.5288,25.5774,17.3127,14.1519,29.7097,21.3885,19.8513,14.7913,18.7703,29.3845,28.0929,32.9517,21.6887,14.5299,33.2975,25.9124,15.6079,26.7931,38.244,26.0643,18.6804,32.2645,28.9957,29.6423,35.529,28.7696,39.3166,34.1609,18.9868
67278,Pagr1a,35.8958,24.9485,21.2567,30.1716,35.0642,18.997,13.9228,33.7914,28.6185,30.166,28.0834,17.6333,35.1382,33.0576,30.3707,17.6832,14.3302,29.7045,23.0987,34.1082,45.8111,38.2486,37.6469,28.1965,37.6333,38.1965,40.6167,37.0747,38.7985,39.8761,46.1976,22.2211
67279,Med31,14.0987,11.5302,21.864,13.1949,17.2367,12.2819,10.6887,16.1436,25.9294,10.5524,32.5127,11.6907,11.1222,15.9634,11.0625,17.381,15.0839,13.8023,14.9085,4.46807,18.3336,12.8071,12.525,19.926,18.4037,17.3153,15.4692,13.9184,20.2813,21.0395,22.6529,26.7769
67280,3110009F21Rik,0.186137,0.0375591,0.18209,0.210004,0.194772,0.244715,0,0.343953,0.0306927,0.446231,0.151094,0.0566891,0.0938355,0.310267,0.375463,0.0753726,0.236845,0,0.0623055,0.0664316,0.0343059,0.406957,0.229669,0.494578,0.472107,0.120368,0.192344,0.505101,0.286197,0,0.202243,0.147413
67281,Rpl37,606.097,901.526,1461.17,1154.65,1245.06,1326.61,1714.59,1058.94,1492.18,715.682,1245.18,789.229,816.735,858.904,840.778,749.143,826.505,699.488,712.714,740.67,724.805,539.492,641.617,687.47,980.743,791.658,669.978,692.746,1114.09,652.472,822.737,1334.96
67282,Washc3,43.08375,24.8294,40.13992,31.79706,40.98066,45.4324,36.438728,32.353132,44.60978,30.43913,63.20807,22.46419,30.37628,32.39592,22.720912,19.58546,24.82883,22.59265,27.427306,23.902557,27.70355,16.747588,24.823055,34.51804,42.314934,28.13719,33.98633,32.80154,40.73315,32.82996,37.25263,39.13525
67283,Slc25a19,5.22152,5.388779,4.31117,6.977095,6.163179,3.780552,3.718471,5.034592,4.220226,5.8784248,5.458131,5.478557,6.779001,5.0719999,4.9445426,4.088148,3.8772253,4.63313,3.998669,3.967522,5.020792,4.1035278,4.512183,4.4443022,6.418561,6.721527,6.0252612,5.7615443,5.2778039,6.8584894,3.030201,5.838334
67285,Cwc27,17.24961,19.34196,15.25692,17.462475,14.27701,15.512824,12.75496,13.131858,8.667613,17.32441,14.19028,23.3794,15.83761,14.77393,18.90938,19.034555,16.96172,19.34757,18.257764,18.30377,15.699201,19.0936,18.357384,20.13218,15.119688,18.01301,19.34652,16.51598,14.59602,20.38674,16.38826,13.108561
67286,Ift22,27.5652,25.5413,26.6879,28.299,38.2197,24.0984,26.205,34.9096,25.7334,32.1836,30.4365,21.4009,37.6338,27.1028,22.7926,10.3456,27.8847,25.0394,21.8768,41.1561,29.5021,23.8719,37.9438,49.062,45.2095,29.1586,34.8055,29.8312,39.2683,46.7405,40.9423,43.474
67287,Parp6,15.036114,16.795459,14.145785,8.393275,10.544722,13.2445899,17.808814,6.469123,8.7990185,14.476558,16.20108,22.020577,11.097455,8.837003,9.908767,15.134401,17.5345193,8.536098,9.237306,14.8729888,5.67015,6.774246,7.683673,13.558931,6.987194,8.8795803,8.234749,8.9160302,7.828383,8.654822,12.373698,15.477264
67288,Srek1ip1,8.974861,7.62117,8.800934,11.682119,12.67845,7.36428,6.357102,13.506,11.969899,9.324504,17.715678,6.34313,13.6661,12.1823,13.152993,3.79344,4.65004,7.2804395,6.904606,5.540567,8.942351,7.91371,9.14634,10.571506,13.154222,9.754034,10.028852,11.2956,19.840636,20.422514,12.355845,15.42494
67289,3110021A11Rik,0.1852,0.368795,0,0.205405,0.189719,0.298148,0.424228,0.0765666,0.669727,0,0.0937989,0.106663,0.339268,0.564276,1.34735,0.547288,0.24754,0.35563,0.757266,0,0.170571,0.616454,0.0919033,0,0.573169,0.197018,0.285108,1.15456,0,1.23193,0,0.395642
67290,3110040N11Rik,30.2685,25.6541,33.7574,21.7068,29.2802,29.3373,31.9223,18.8537,25.6371,23.1332,33.936,27.5899,18.9126,16.3406,17.2275,31.8756,40.4952,24.4134,31.3851,38.6688,34.6291,26.771,28.4917,34.3072,21.7375,26.5733,23.3813,26.7483,21.1573,15.1122,17.5195,37.8552
67291,Ccdc137,5.34115,7.62845,6.192,14.8501,13.1354,6.85856,5.61557,12.4065,10.3328,7.58718,9.72374,5.14529,12.6266,13.6858,7.54925,6.00746,4.2971,5.54423,7.07485,6.54516,7.2361,4.392,4.15511,6.40748,14.7537,13.7114,8.54608,9.29679,10.5956,13.6291,7.45349,6.84785
67292,Pigc,8.35302,7.25126,11.03651,9.90463,9.47339,8.83652,7.23381,11.63109,13.8666,13.6699,9.9628,5.94454,8.99769,8.191156,8.31148,6.43586,6.57624,6.67743,5.73418,3.71019,7.94777,6.87866,8.79899,6.80489,7.92902,6.47725,8.16416,6.97791,10.68979,9.57692,9.01006,6.2178
67293,3110039M20Rik,0.0164635,2.187899,0.5185326,1.1108138,0.4080657,0.3360402,0,4.640756,0.1407324,0,14.423818,6.10733,0,4.851654,0.145475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.564777,1.807794,4.083168
67295,Rab3c,0.1542853,0.2419081,0.1120679,0.1441141,0.1919645,0.2071621,0.0675545,0.4067847,0.2442398,0.1733446,0.937089,0.233002,0.1351901,0.508036,0.1494833,0.1021114,0.162236,0.2346086,0.32049,0.1479702,0.2337387,0.3748806,0.2241486,0.569342,0.415032,0.3526393,0.3450815,0.2518999,0.483843,0.936913,0.64842,0.519283
67296,Socs4,12.6043,16.3266,15.1658,20.7998,16.7922,14.2816,11.9258,16.0855,15.6213,22.597,10.9042,13.6227,16.7592,17.7625,17.68,14.5601,14.0717,14.419,13.2551,6.10835,14.9492,17.2182,15.2258,12.0649,16.4608,16.5783,18.4071,21.1383,15.7893,21.2632,13.1221,12.159
67298,Gprasp1,13.251791,13.9228728,7.970409002,18.301037,14.755954,10.253673,8.495064,18.68835,10.92647874,20.55685032,9.555502,13.15565,20.002408,16.25268,20.10833,6.761513,9.581120011,12.20153,10.20135815,6.658350431,10.32845,15.380152,17.42894653,18.785351,16.88269908,15.40894,18.463987,23.272542,15.71027,26.60595,13.09547182,11.4866092
67299,Dock7,18.646906,34.0562254,30.26617,37.878736,41.748563,58.10239,55.9379752,33.354167,29.059249,84.428582,26.481696,49.08424,71.571385,56.544943,59.71707,6.82482,6.117423,14.4998892,8.699695,4.729046725,14.190297,13.387572,14.94632,15.3932251,17.8249334,19.001547,17.9299674,18.76413,27.793916,35.466773,24.4018157,15.134397
67300,Cltc,183.6804359,165.8929236,104.01596,136.515372,102.702201,156.928704,169.331956,109.340742,76.762726,147.541998,127.13233,239.778545,112.379,188.145614,228.447545,167.793529,140.558228,164.500388,120.636165,91.528696,148.4228401,152.199665,156.5855812,142.8445144,97.089135,132.579537,166.3371959,121.1459968,93.480955,129.051854,153.08718,120.165409
67302,Zc3h13,16.98757,17.81821,9.0175,14.72855,10.33585,8.89988,7.59599,12.08983,7.07945,25.41103,5.71938,19.05124,21.45902,19.96623,22.69977,20.05667,14.10409,19.75843,13.17399,12.30595,16.46074,18.13634,19.39571,7.20368,11.60293,14.32367,19.95175,16.43467,11.08199,20.03976,13.99993,10.51754
67303,3110045C21Rik,0.0600172,0.662434,0.145619,0.131349,0,0.0488946,0.0910293,0.293517,0.333865,0.064717,0.475347,0.281095,0.0746549,0.309339,0.0548415,0.469543,0.324612,1.36496,1.89536,1.03395,1.78167,2.51255,2.6741,2.49062,4.30219,3.39324,2.53652,3.60217,2.52095,1.44496,2.39639,2.0752
67304,3110070M22Rik,0.236352,0.177906,0.14341,0.132424,0.061308,0.0481542,0.183531,0.394564,0,0.254968,0.12042,0,0.36769,0.426552,0.0539998,0.118336,0.0532821,0.286693,0.0489943,0.156345,0.10888,0.779641,0.299506,1.39131,0.556626,0.190063,0.304465,0.492483,0.414919,0.993257,1.90725,0.204115
67305,Gpx7,0.0535976,1.83133,3.9969,1.74471,10.5886,4.24568,13.5225,4.66003,3.1469,4.57926,3.64181,5.01718,2.81043,3.21405,0.539247,0.215267,0.14528,0.364714,0.133632,0,0.543225,0.588469,0,0.304072,0.337415,0.0575424,0,0.0558652,3.30183,0.541546,0.115618,0.324577
67306,Zc2hc1a,20.293222,17.1419,27.1725543,18.1013466,17.431785,23.969906,21.5334,13.376408,17.662229,15.590239,10.5736,18.618263,17.086188,10.400994,28.850777,12.579213,16.2508,20.2849,14.7251853,7.305134,13.651797,8.723,16.68761,10.134437,15.959958,11.441424,14.2017,14.035248,12.5724,17.110926,8.593466,9.1910881
67307,Pbld2,0.335438,0.365466,0.337912,0.321374,0.488166,0.319408,0.468784,0.239184,0.574187,0.508804,0.497628,0.244307,0.196416,0.432408,0.52137,0,0.164843,0.278382,0.238668,0.162142,0.214024,0.337459,0.400958,0.0981903,0.328885,0.083656,0.293714,0.323463,0.207122,0.321557,0.112722,0.0900878
67308,Mrpl46,31.8188,30.9343,35.1836,45.1526,45.0404,21.0646,21.3967,40.837,46.3052,18.2166,31.3722,17.3842,24.1512,35.448,24.5198,34.4102,26.6837,41.9518,43.9014,46.9525,54.7397,49.3059,49.9985,51.7855,57.2966,61.08,49.3107,65.5607,48.3854,38.7863,43.0925,31.6803
67310,Prl8a9,1.36813,4.86258,2.20089,3.47399,2.90043,0.4932,0.058778297,3.032446,0.679114,0,0.231097,0,0,0.311122,0.138581,0.301925,5.655938,2.718142,4.25575,28.84921,22.97738,29.976484,17.763834,156.94839,2.844175,6.092291,1.87604,6.32651,0.132964,0.508298,1.29872,0.0652902
67311,Nanp,10.4095,6.06794,9.50011,13.5115,13.6187,6.46947,5.28311,15.3786,14.7133,6.93802,10.8836,7.02103,8.70363,10.4231,8.06897,7.36386,6.82592,11.6131,11.345,7.13755,16.1968,13.2056,21.8498,11.9356,20.5261,16.0093,22.8576,25.2376,22.5863,26.4138,12.6512,16.1559
67313,5730559C18Rik,39.612577,39.908192,22.588267,39.42898,25.320026,14.896808,11.977006,11.197014,9.812579,0.180154,2.2126487,2.4083209,0.162418,0.306215,0.184159,60.11503,44.793057,61.519537,49.390409,51.340924,62.370053,67.828751,67.906677,58.909929,26.953779,35.727739,44.74378,39.25993,4.973394,21.254295,6.305034,7.67194
67315,Ceacam12,0.2756559,0.328842,0.1249247,0.229774,0.2152618,0.0669224,0.0319621,0.0684303,0.367567,0.0443615,0,0,0,0.0848224,0.0747355,0.370858,3.074033,1.19406,1.6889262,1.52521,1.2881199,3.239888,2.4538836,1.6913673,1.272721,0.928675,0.4953543,1.393187,0,0.367765,0.221174,0.318794
67317,1700022I11Rik,0,0,0,0.0163983,0,0.0358825,0,0.0366027,0,0,0.0293068,0.01716,0.073723,0.136763,0.0265536,0.0295556,0,0,0.0243871,0.0130339,0.0266027,0.0313612,0.030125,0.0137636,0.0462181,0.0781903,0.0149546,0.0452684,0.0905957,0.114873,0.0316847,0.0632114
67319,1700041C23Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67320,Iqcf4,0,0,0,0,0,0,0,0,0,0,0.343332,0,0,0.227524,0.1025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67321,1700044K03Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
